title	first_author_last	year	saved_filename	doi	status	section	article_type	article_url	pdf_url	note
Mobilizing New Sources of Data: Opportunities and Recommendations	Grégoire	2024	Grégoire 2024 Mobilizing New Sources of Data Opportunities and Recommendations.pdf	10.5465/amj.2024.4002	downloaded	From the Editors	research-article	https://journals.aom.org/doi/10.5465/amj.2024.4002	https://journals.aom.org/doi/pdf/10.5465/amj.2024.4002?download=true	
The Gendered Liability of Venture Novelty	Liao	2023	Liao 2023 The Gendered Liability of Venture Novelty.pdf	10.5465/amj.2021.1425	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2021.1425	https://journals.aom.org/doi/pdf/10.5465/amj.2021.1425?download=true	
Echoes from the Past: The Impact of Racial Transference on Leader Selection during Succession	Preston	2024	Preston 2024 Echoes from the Past The Impact of Racial Transference on Leader Selection during Succession.pdf	10.5465/amj.2021.1031	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2021.1031	https://journals.aom.org/doi/pdf/10.5465/amj.2021.1031?download=true	
Vicarious Coding: Breaching Computational Opacity in the Digital Era	Rostain	2024	Rostain 2024 Vicarious Coding Breaching Computational Opacity in the Digital Era.pdf	10.5465/amj.2021.0150	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2021.0150	https://journals.aom.org/doi/pdf/10.5465/amj.2021.0150?download=true	
How Founder Human Capital and Founding Conditions Shape New Firm Performance: A Study of Necessity Entrepreneurship during Times of Economic Crisis	Gruber	2023	Gruber 2023 How Founder Human Capital and Founding Conditions Shape New Firm Performance A Study of Necessity Entrepreneurship during Times of Economic Crisis.pdf	10.5465/amj.2022.0405	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2022.0405	https://journals.aom.org/doi/pdf/10.5465/amj.2022.0405?download=true	
Erring Professionals as Second Victims: Grappling with Guilt and Identity in the Aftermath of Error	Muethel	2023	Muethel 2023 Erring Professionals as Second Victims Grappling with Guilt and Identity in the Aftermath of Error.pdf	10.5465/amj.2021.1132	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2021.1132	https://journals.aom.org/doi/pdf/10.5465/amj.2021.1132?download=true	
An Integrative Model of Hybrid Governance: The Role of Boards in Helping Sustain Organizational Hybridity	Pache	2024	Pache 2024 An Integrative Model of Hybrid Governance The Role of Boards in Helping Sustain Organizational Hybridity.pdf	10.5465/amj.2021.0966	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2021.0966	https://journals.aom.org/doi/pdf/10.5465/amj.2021.0966?download=true	
The Publicization of Organizational Misconduct: A Social Structural Approach	Piazza	2023	Piazza 2023 The Publicization of Organizational Misconduct A Social Structural Approach.pdf	10.5465/amj.2021.1337	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2021.1337	https://journals.aom.org/doi/pdf/10.5465/amj.2021.1337?download=true	
Before Birth: How Provisional Spaces Shape the Localized Emergence of New Organizational Forms	Li	2023	Li 2023 Before Birth How Provisional Spaces Shape the Localized Emergence of New Organizational Forms.pdf	10.5465/amj.2022.0897	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2022.0897	https://journals.aom.org/doi/pdf/10.5465/amj.2022.0897?download=true	
Left Behind? Understanding the Career Consequences of Collaborator Exits	Anderson	2023	Anderson 2023 Left Behind Understanding the Career Consequences of Collaborator Exits.pdf	10.5465/amj.2022.0623	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2022.0623	https://journals.aom.org/doi/pdf/10.5465/amj.2022.0623?download=true	
Public–Private and Private–Private Collaboration as Pathways for Socially Beneficial Innovation: Evidence from Antimicrobial Drug-Development Tasks	Arslan	2023	Arslan 2023 Public–Private and Private–Private Collaboration as Pathways for Socially Beneficial Innovation Evidence from Antimicrobial Drug-Development Tasks.pdf	10.5465/amj.2021.1260	downloaded	Articles	research-article	https://journals.aom.org/doi/10.5465/amj.2021.1260	https://journals.aom.org/doi/pdf/10.5465/amj.2021.1260?download=true	
